Air_Temperature,Process_Temperature,Rotational_Speed,Torque,Tool_wear,Operation
300.86,311.75,1304.45,25.72,30.38,0
301.99,311.22,1507.09,24.99,30.43,0
300.68,310.83,1386.4,23.71,30.48,0
300.29,310.08,1473.86,24.08,30.52,0
298.09,309.87,1342.22,22.04,30.55,0
301.29,312.83,1559.64,23.57,30.61,0
300.4,308.53,1605.84,30.52,30.66,0
300.02,309.46,1306.02,25.07,30.71,0
298.87,306.36,1517.29,26.84,30.76,0
301.71,310.21,1455.88,26.2,30.8,0
302.49,315.14,1539.25,26.3,30.85,0
300.78,313.37,1461.01,24.32,30.89,0
301.79,311.69,1483.23,25.4,30.93,0
302.65,312.59,1571.9,25.92,30.97,0
303.18,314.03,1466.83,23.23,31.02,0
300.45,309.6,1603.97,27.27,31.08,0
299.57,307.39,1535.6,23.06,31.13,0
299.17,309.48,1506.68,24.35,31.18,0
300.03,311.86,1381.26,25.44,31.23,0
301.1,311.32,1415.15,27.52,31.27,0
301.88,311.25,1523.93,24.05,31.32,0
299.15,309.98,1501.17,21.6,31.36,0
300.3,311.64,1683.96,22.43,31.42,0
298.01,308.54,1430.55,27.63,31.48,0
302.53,312.73,1381.05,25.76,31.53,0
299.22,309.42,1371.8,26.11,31.56,0
300.72,311.65,1297.82,31.8,31.6,0
298.56,306.94,1862.48,23.14,31.67,1
299.4,308.7,1588.6,23.06,31.72,0
298.63,305.08,1622.97,24.59,31.76,0
303.41,314.53,1434.26,28.12,31.82,0
300.72,309.56,1647.64,26.37,31.87,0
299.67,309.62,1590.32,25.21,31.92,0
298.1,309.86,1446.05,26.32,31.96,0
298.78,306.46,1399.65,25.65,32.02,0
301.14,306.84,1431.88,27.64,32.07,0
303.33,312.24,1522.59,22.74,32.12,0
297.14,306.14,1687.63,25.74,32.19,0
298.17,311.04,1427.7,27.8,32.23,0
299.65,309.81,1651.42,22.81,32.29,0
298.74,307.04,1443.07,26.43,32.33,0
296.68,306.83,1427.9,28.98,32.39,0
300.04,311.47,1482.14,23.55,32.45,0
301.5,311.93,1618.8,22.19,32.49,0
296.85,307.7,1438.97,23.36,32.53,0
300.42,309.91,1590.88,26.74,32.6,0
301.93,313.46,1574.93,25.93,32.64,0
301.96,314.4,1579.68,27.05,32.7,0
299.16,310.31,1375.8,24.88,32.74,0
304.61,315.35,1331.21,26.86,32.78,0
301.11,307.98,1544.22,22.0,32.82,0
298.38,310.51,1536.38,22.36,32.89,0
301.97,313.54,1612.87,21.86,32.94,0
297.75,307.55,1543.4,19.64,32.99,0
301.79,311.32,1697.13,24.23,33.04,0
297.48,307.58,1503.15,26.34,33.1,0
301.58,312.38,1541.9,27.53,33.15,0
298.83,309.2,1633.33,24.41,33.19,0
302.26,313.53,1569.14,22.55,33.24,0
301.48,309.34,1522.54,23.83,33.28,0
300.89,310.13,1481.89,27.33,33.33,0
300.12,310.81,1628.24,20.98,33.38,0
302.17,311.97,1351.82,27.54,33.42,0
296.39,308.54,1223.56,30.15,33.47,0
300.87,312.68,1465.62,26.26,33.54,0
300.83,311.0,1460.43,28.5,33.59,0
301.12,313.69,1483.16,25.52,33.63,0
301.65,311.21,1595.01,26.53,33.67,0
307.4,318.05,1630.29,27.81,33.71,1
300.23,311.03,1575.95,23.06,33.75,0
301.61,311.75,1543.74,26.66,33.78,0
300.3,311.47,1540.56,26.37,33.85,0
303.15,313.42,1640.73,23.58,33.9,0
295.96,306.12,1510.91,24.64,33.95,0
303.4,314.06,1504.27,27.23,34.02,0
298.63,308.74,1346.05,24.36,34.06,0
295.48,306.87,1518.48,24.53,34.09,0
297.84,308.89,1494.14,27.1,34.14,0
299.65,311.21,1452.73,24.54,34.19,0
300.39,307.3,1359.58,24.71,34.25,0
299.91,311.48,1597.28,22.43,34.3,0
301.63,312.34,1507.5,25.21,34.35,0
299.93,308.05,1554.66,26.58,34.4,0
299.87,308.92,1416.34,24.39,34.45,0
295.71,306.11,1312.18,26.28,34.5,0
300.97,310.96,1377.69,24.33,34.54,0
302.02,311.23,1494.0,28.62,34.59,0
299.16,310.58,1473.54,22.59,34.64,0
296.25,306.29,1734.33,22.08,34.69,0
297.33,310.4,1460.3,26.34,34.73,0
303.35,312.98,1459.36,26.73,34.78,0
298.79,308.29,1477.44,27.63,34.83,0
298.67,309.28,1447.17,24.64,34.87,0
298.36,310.64,1505.39,26.74,34.92,0
301.36,311.66,1491.52,25.1,34.96,0
298.82,309.21,1542.03,22.04,35.02,0
298.26,306.94,1406.72,27.61,35.07,0
296.99,306.31,1428.84,25.65,35.12,0
299.78,310.79,1482.54,23.41,35.16,0
302.0,313.86,1325.89,29.28,35.2,0
299.7,310.56,1522.34,25.99,35.25,0
301.76,312.1,1715.05,23.14,35.31,0
300.35,307.87,1431.72,26.69,35.36,0
300.3,310.76,1475.17,26.08,35.43,0
300.36,308.9,1495.18,26.83,35.49,0
300.07,310.98,1728.91,25.59,35.54,0
302.05,309.85,1627.35,22.6,35.6,0
300.98,313.84,1518.73,24.82,35.66,0
298.84,311.4,1630.14,25.09,35.7,0
300.26,307.74,1637.01,24.45,35.74,0
299.85,310.07,1470.61,26.65,35.79,0
300.97,312.7,1507.91,25.39,35.83,0
300.36,311.44,1553.76,24.73,35.89,0
300.83,312.69,1731.89,23.0,35.95,0
297.05,307.69,1580.35,24.35,36.01,0
300.76,311.14,1456.77,24.2,36.07,0
302.63,312.88,1732.14,21.15,36.13,0
297.3,308.62,1409.26,30.81,36.19,0
303.2,312.49,1462.73,22.7,36.23,0
300.59,310.45,1362.22,27.11,36.28,0
299.58,310.18,1523.21,26.77,36.31,0
296.39,303.86,1592.6,27.03,36.38,0
302.18,311.43,1613.32,23.9,36.43,0
298.06,308.4,1449.11,26.28,36.48,0
298.98,306.4,1537.61,26.35,36.52,0
301.09,310.44,1712.23,22.89,36.56,0
297.95,309.55,1536.86,23.56,36.6,0
298.03,310.96,1557.86,25.92,36.65,0
297.7,306.53,1528.58,26.23,36.7,0
299.78,309.18,1387.97,26.08,36.78,0
301.18,311.96,1605.11,19.55,36.84,0
300.81,310.26,1496.97,27.12,36.9,0
300.81,311.04,1368.19,26.56,36.94,0
299.31,307.66,1649.39,23.55,36.97,0
300.28,310.78,1759.34,24.06,37.01,0
298.62,310.42,1649.23,20.94,37.06,0
304.0,314.16,1458.39,25.42,37.11,0
300.39,310.22,1421.18,24.46,37.13,0
296.09,304.51,1399.27,21.6,37.17,0
297.86,306.29,1475.31,24.13,37.22,0
303.2,314.24,1490.35,26.39,37.27,0
297.27,307.19,1538.25,22.79,37.33,0
299.12,309.05,1334.57,24.79,37.38,0
300.81,312.2,1505.76,24.28,37.44,0
297.81,307.11,1443.73,23.24,37.5,0
302.13,312.25,1320.8,26.86,37.56,0
303.36,310.83,1427.33,25.58,37.6,0
298.35,305.53,1446.7,27.76,37.65,0
302.26,312.98,1525.8,24.18,37.72,0
298.22,309.52,1514.75,29.39,37.76,0
298.0,307.5,1537.81,28.16,37.81,0
300.49,310.96,1731.89,25.61,37.86,0
300.48,309.87,1365.53,28.36,37.92,0
298.81,308.14,1496.38,23.19,37.96,0
301.68,314.45,1446.72,26.84,38.0,0
297.06,304.45,1476.06,27.71,38.06,0
298.29,309.08,1376.14,24.11,38.12,0
297.84,309.53,1210.17,26.43,38.18,0
301.52,313.58,1629.29,21.21,38.23,0
301.61,310.22,1560.31,25.67,38.28,0
301.33,311.11,1522.2,25.72,38.35,0
297.41,306.87,1587.46,26.22,38.4,0
300.27,309.12,1531.9,27.79,38.44,0
300.92,310.62,1432.06,26.53,38.47,0
296.77,306.18,1313.63,27.04,38.51,0
298.36,309.09,1382.08,24.92,38.56,0
301.29,312.93,1526.67,26.54,38.61,0
301.41,311.04,1564.88,23.28,38.65,0
300.51,311.15,1505.25,27.02,38.69,0
301.08,312.49,1598.08,21.09,38.73,0
300.65,309.58,1442.99,26.73,38.79,0
300.3,310.96,1407.31,25.21,38.84,0
299.78,309.22,1318.5,27.1,38.88,0
298.26,309.58,1695.97,20.28,38.92,0
299.51,307.47,1626.79,22.09,38.96,0
299.19,310.63,1582.33,21.76,39.0,0
304.64,314.24,1537.86,25.68,39.02,0
300.52,309.44,1732.77,23.12,39.08,0
299.98,310.19,1322.34,29.1,39.13,0
299.54,309.16,1514.23,21.31,39.19,0
299.77,307.77,1402.08,27.89,39.24,0
299.46,309.15,1625.88,24.15,39.3,0
301.09,310.5,1389.83,27.15,39.35,0
299.94,310.97,1568.25,19.51,39.4,0
301.62,311.55,1428.94,22.69,39.47,0
298.61,310.62,1433.12,26.45,39.52,0
300.7,307.09,1462.03,26.53,39.57,0
301.75,314.68,1495.73,24.3,39.61,0
297.69,308.99,1624.95,21.02,39.67,0
300.34,310.28,1468.42,23.48,39.71,0
300.49,310.95,1659.28,25.97,39.78,0
299.33,309.12,1598.53,26.74,39.84,0
299.03,309.15,1349.35,24.94,39.89,0
296.29,305.48,1438.01,25.66,39.94,0
302.3,313.05,1462.68,26.39,39.96,0
298.13,304.86,1518.23,24.24,39.99,0
297.52,309.77,1584.96,21.55,40.04,0
301.32,311.58,1593.2,25.68,40.09,0
296.34,306.53,1617.71,25.49,40.15,0
301.93,312.5,1459.15,27.91,40.21,0
300.87,308.97,1354.16,22.5,40.28,0
301.2,309.04,1526.67,24.15,40.34,0
299.67,310.24,1415.28,23.54,40.4,0
297.57,307.98,1493.6,26.37,40.45,0
296.22,308.98,1651.61,21.48,40.53,0
302.91,312.08,1495.51,22.8,40.57,0
299.06,308.55,1414.73,27.54,40.62,0
298.97,309.02,1478.97,27.92,40.66,0
303.16,311.84,1306.71,28.61,40.72,0
298.74,307.78,1468.46,22.97,40.78,0
299.52,309.3,1495.44,26.74,40.82,0
299.53,312.26,1459.99,23.81,40.89,0
299.73,308.83,1439.96,22.84,40.93,0
297.92,308.83,1327.43,24.24,40.98,0
298.88,309.03,1497.44,22.87,41.04,0
302.57,313.81,1476.74,23.43,41.09,0
301.52,308.94,1438.3,27.17,41.15,0
294.05,301.5,1416.38,28.27,41.2,0
296.08,307.25,1649.77,20.63,41.26,0
300.67,313.85,1407.68,25.97,41.31,0
299.77,309.56,1378.95,25.34,41.35,0
299.25,309.74,1662.86,22.06,41.41,0
302.09,312.31,1557.41,21.54,41.46,0
296.43,305.92,1443.56,26.57,41.51,0
302.4,312.61,1560.62,21.72,41.56,0
300.26,309.18,1331.64,26.98,41.6,0
301.1,311.71,1764.79,20.11,41.64,0
300.51,311.99,1580.64,25.15,41.7,0
301.69,310.81,1666.44,23.0,41.76,0
299.5,307.81,1492.64,25.44,41.81,0
298.92,311.24,1708.01,22.33,41.87,0
301.56,310.28,1717.28,21.42,41.9,0
300.35,309.85,1344.74,24.77,41.92,0
297.49,307.33,1702.32,22.06,41.99,0
302.7,314.17,1448.01,26.53,42.04,0
302.42,312.98,1560.35,25.84,42.11,0
302.88,310.34,1427.88,27.71,42.16,0
300.16,311.34,1512.71,25.42,42.22,0
300.7,311.22,1646.2,22.07,42.27,0
299.24,310.16,1557.23,26.24,42.33,0
298.05,306.08,1408.64,22.81,42.36,0
300.13,309.36,1478.42,25.8,42.42,0
300.35,307.25,1603.09,25.53,42.45,0
298.67,310.68,1673.78,22.2,42.49,0
303.66,316.6,1391.75,22.4,42.56,0
296.77,308.38,1583.72,22.86,42.6,0
298.37,306.96,1505.74,24.24,42.66,0
298.66,307.27,1540.42,25.39,42.71,0
302.58,313.27,1738.4,21.54,42.75,0
299.49,309.18,1580.99,23.14,42.8,0
299.35,306.72,1540.25,22.37,42.85,0
298.23,307.74,1566.08,22.59,42.89,0
298.47,308.7,1391.98,23.68,42.94,0
297.39,306.22,1419.9,23.32,43.0,0
302.03,311.58,1555.97,26.18,43.04,0
301.22,310.86,1400.89,25.5,43.1,0
301.98,312.84,1666.45,25.05,43.17,0
298.68,307.6,1653.8,20.22,43.21,0
305.02,314.92,1295.71,25.02,43.27,0
298.04,307.27,1573.47,26.01,43.32,0
295.89,307.08,1693.21,21.3,43.38,0
299.42,307.28,1430.85,26.57,43.43,0
300.27,309.88,1497.88,28.1,43.49,0
301.51,311.25,1551.91,25.32,43.55,0
297.97,306.82,1445.6,26.66,43.59,0
301.18,313.26,1447.06,22.26,43.65,0
303.42,314.98,1627.88,21.89,43.71,0
298.3,307.31,1561.32,27.81,43.76,0
298.52,308.06,1452.91,28.74,43.83,0
296.59,308.67,1464.27,22.81,43.88,0
300.48,311.07,1463.49,22.07,43.93,0
301.71,312.01,1521.96,23.81,43.97,0
301.53,312.73,1525.36,24.01,44.02,0
301.67,314.84,1396.78,26.02,44.08,0
302.83,313.7,1516.2,24.21,44.14,0
300.25,309.03,1500.99,27.62,44.19,0
301.91,310.96,1506.69,23.04,44.22,0
298.1,308.98,1448.71,27.72,44.27,0
298.42,310.03,1415.49,23.24,44.33,0
300.48,311.65,1411.54,27.51,44.38,0
298.36,308.9,1709.02,20.78,44.42,0
301.14,314.72,1530.17,26.86,44.48,0
302.75,313.66,1565.69,23.4,44.55,0
300.81,311.76,1603.28,24.06,44.6,0
298.53,308.79,1354.45,25.32,44.65,0
298.5,310.55,1420.5,24.8,44.69,0
302.73,313.69,1688.23,21.01,44.75,0
298.4,307.5,1552.22,24.03,44.81,0
300.18,310.0,1537.99,26.0,44.85,0
299.48,309.41,1498.37,25.12,44.9,0
300.11,307.75,1562.73,24.28,44.94,0
302.19,310.83,1573.6,24.89,45.0,0
298.92,311.36,1520.26,25.92,45.04,0
297.18,308.31,1358.48,28.5,45.09,0
302.9,313.24,1543.36,23.29,45.12,0
300.45,310.32,1416.12,24.41,45.16,0
301.45,311.1,1478.23,24.83,45.22,0
299.96,308.84,1562.74,24.03,45.27,0
301.56,311.62,1478.93,23.49,45.31,0
302.53,310.02,1405.69,26.27,45.36,0
302.73,313.28,1651.81,22.98,45.41,0
299.45,308.1,1451.08,24.61,45.47,0
299.3,307.49,1726.29,22.21,45.51,0
300.79,312.34,1482.57,25.57,45.56,0
300.41,308.97,1455.42,28.42,45.61,0
301.13,310.07,1395.06,26.4,45.66,0
298.58,306.68,1580.4,22.37,45.71,0
295.35,304.3,1514.68,24.65,45.76,0
300.9,311.62,1385.24,26.99,45.8,0
301.56,311.67,1541.09,24.47,45.87,0
301.29,312.62,1417.42,28.04,45.91,0
303.32,313.69,1637.23,22.11,45.98,0
301.7,309.36,1485.52,25.09,46.03,0
299.22,309.23,1686.48,24.36,46.07,0
301.97,309.81,1568.2,25.8,46.12,0
299.83,310.79,1466.85,25.79,46.17,0
302.51,314.85,1485.57,25.08,46.21,0
300.48,307.51,1561.93,20.89,46.26,0
300.91,310.08,1474.85,23.27,46.3,0
300.46,308.11,1635.35,23.79,46.34,0
300.11,311.05,1560.58,29.68,46.41,0
297.01,307.86,1344.01,28.45,46.46,0
300.12,311.43,1533.52,27.76,46.53,0
295.45,303.18,1484.2,23.76,46.56,0
301.0,311.82,1459.61,22.7,46.62,0
301.98,311.63,1530.85,25.12,46.68,0
304.1,315.26,1461.19,24.81,46.73,0
300.75,309.69,1517.43,25.79,46.78,0
298.57,305.94,1613.52,26.21,46.84,0
296.82,306.2,1462.16,25.51,46.89,0
303.9,314.52,1454.6,27.85,46.94,0
297.15,304.69,1687.97,23.54,46.98,0
301.79,313.14,1521.65,21.09,47.02,0
295.39,303.71,1461.48,24.27,47.08,0
299.9,309.3,1581.01,26.0,47.12,0
301.37,310.48,1295.11,24.64,47.16,0
300.65,308.46,1480.39,23.37,47.21,0
299.92,311.4,1447.01,25.94,47.25,0
298.35,307.25,1645.29,22.7,47.29,0
298.19,306.37,1456.0,24.5,47.33,0
302.02,310.23,1423.56,26.24,47.38,0
300.87,309.32,1452.02,27.16,47.43,0
299.68,311.5,1451.55,26.57,47.48,0
300.41,308.94,1506.61,24.86,47.51,0
298.15,308.83,1501.83,24.37,47.56,0
302.04,310.14,1488.39,27.83,47.62,0
302.52,311.44,1515.2,25.06,47.67,0
298.44,308.2,1456.93,27.33,47.71,0
300.2,309.63,1545.96,29.72,47.76,0
302.1,310.62,1465.48,24.55,47.81,0
298.72,307.35,1429.04,29.34,47.85,0
304.07,312.47,1629.39,24.26,47.89,0
303.02,310.31,1552.43,24.52,47.92,0
299.44,308.97,1369.28,25.23,47.98,0
301.96,311.88,1408.35,24.42,48.02,0
303.32,313.24,1541.42,24.53,48.05,0
297.51,307.94,1535.35,21.46,48.11,0
301.24,310.48,1500.12,21.79,48.16,0
299.71,307.69,1639.9,23.09,48.2,0
299.57,307.78,1601.8,18.65,48.22,0
301.42,311.02,1569.24,23.39,48.27,0
299.05,309.07,1397.03,26.81,48.31,0
297.2,306.17,1374.24,28.87,48.35,0
297.16,307.43,1406.45,23.98,48.41,0
299.96,308.84,1530.13,28.86,48.46,0
301.26,311.62,1507.86,24.61,48.51,0
299.95,308.9,1545.49,22.43,48.56,0
299.69,307.24,1318.2,31.86,48.61,0
299.94,309.3,1348.65,26.28,48.65,0
302.58,311.35,1375.69,26.4,48.7,0
301.06,309.87,1280.07,26.71,48.75,0
298.51,307.22,1442.72,27.01,48.78,0
299.42,308.33,1511.24,24.51,48.84,0
302.41,310.37,1594.85,24.33,48.9,0
298.84,308.71,1382.34,25.66,48.94,0
299.21,309.84,1351.22,28.1,48.99,0
299.95,308.59,1470.7,22.92,49.04,0
297.87,305.23,1451.27,21.82,49.09,0
301.8,309.4,1430.71,25.78,49.14,0
295.62,306.38,1531.73,23.53,49.17,0
302.9,315.2,1479.41,29.31,49.23,0
299.13,307.54,1569.39,22.52,49.28,0
297.49,304.27,1574.31,27.04,49.33,0
300.56,308.56,1377.87,28.72,49.4,0
296.58,306.77,1474.3,24.32,49.45,0
301.07,310.65,1679.67,24.63,49.5,0
301.55,312.3,1440.42,25.89,49.53,0
298.85,308.07,1588.05,22.09,49.57,0
299.22,307.64,1503.34,24.71,49.62,0
301.9,310.97,1571.64,23.59,49.68,0
298.66,308.77,1405.13,27.88,49.73,0
300.05,309.7,1449.18,25.81,49.8,0
300.7,311.22,1515.4,26.03,49.85,0
303.12,314.1,1549.78,21.6,49.9,0
298.99,310.44,1470.08,27.07,49.94,0
300.07,309.52,1474.3,22.99,49.99,0
302.26,311.0,1237.43,26.53,50.03,0
294.89,308.08,1496.11,23.34,50.07,0
299.46,308.53,1500.83,23.9,50.11,0
296.18,306.04,1438.4,24.51,50.16,0
296.32,306.45,1520.58,23.83,50.19,0
303.91,314.87,1351.23,27.66,50.24,0
300.42,310.93,1449.55,23.72,50.29,0
302.97,312.73,1559.77,24.45,50.34,0
299.52,306.59,1532.98,21.86,50.39,0
301.08,311.45,1444.46,24.38,50.45,0
299.14,310.26,1358.65,26.26,50.51,0
298.91,307.27,1496.42,23.9,50.56,0
299.85,310.58,1589.85,23.41,50.62,0
300.26,311.42,1574.44,21.91,50.66,0
303.07,313.97,1484.8,23.99,50.71,0
299.61,308.63,1469.09,26.87,50.76,0
300.76,312.47,1587.39,27.59,50.8,0
299.49,311.42,1395.02,23.21,50.84,0
300.29,310.29,1574.99,20.24,50.89,0
297.38,305.25,1459.76,25.61,50.95,0
302.18,312.34,1453.68,24.95,50.98,0
298.96,310.03,1439.45,27.13,51.03,0
300.08,309.5,1565.48,26.51,51.1,0
299.57,311.81,1513.2,26.35,51.12,0
301.97,307.15,1505.14,27.94,51.17,0
301.04,311.35,1460.0,27.5,51.2,0
300.03,311.22,1535.09,28.55,51.25,0
300.35,310.67,1216.49,29.94,51.3,0
300.69,310.38,1442.95,26.2,51.34,0
301.51,312.77,1650.42,22.49,51.4,0
301.01,311.33,1370.89,32.03,51.42,0
302.57,312.61,1415.17,24.67,51.46,0
303.24,312.12,1586.62,18.54,51.5,0
301.23,308.54,1254.22,25.85,51.56,0
297.35,305.43,1443.2,25.08,51.6,0
303.5,312.18,1536.59,22.78,51.64,0
304.3,318.74,1468.69,26.7,51.7,1
299.27,310.72,1551.6,25.63,51.75,0
299.17,308.54,1281.36,27.46,51.81,0
295.88,304.79,1471.54,25.15,51.86,0
301.56,311.71,1509.11,21.95,51.92,0
297.98,308.34,1451.61,24.09,51.98,0
303.66,313.13,1564.43,24.2,52.04,0
295.05,305.44,1407.61,24.98,52.07,0
300.14,311.47,1553.52,24.95,52.11,0
301.35,311.62,1608.12,23.44,52.14,0
299.2,309.72,1440.31,26.48,52.19,0
298.41,306.94,1648.02,22.67,52.25,0
300.5,309.66,1532.44,26.37,52.3,0
298.94,310.31,1500.22,27.83,52.36,0
299.31,311.59,1718.31,23.33,52.42,0
299.92,311.1,1531.59,26.54,52.46,0
298.89,308.25,1521.29,26.96,52.51,0
299.54,307.14,1386.26,25.04,52.56,0
301.57,313.04,1633.22,23.77,52.63,0
299.22,309.13,1393.79,24.51,52.68,0
300.33,314.1,1326.15,25.36,52.72,0
298.49,306.69,1589.33,21.44,52.76,0
301.83,312.65,1690.87,24.59,52.8,0
297.43,306.4,1445.6,25.0,52.85,0
301.91,313.12,1487.1,25.63,52.88,0
293.95,302.37,1502.99,25.67,52.93,0
298.18,305.22,1419.2,26.13,52.98,0
296.82,307.4,1353.38,22.72,53.02,0
302.03,312.55,1434.93,26.3,53.06,0
300.54,309.5,1498.93,25.96,53.13,0
297.38,304.81,1502.34,21.35,53.18,0
298.85,307.75,1603.58,25.07,53.23,0
302.67,313.01,1437.77,23.88,53.26,0
299.87,308.6,1369.41,26.68,53.33,0
301.1,310.01,1492.17,27.03,53.38,0
296.96,305.27,1357.27,26.34,53.44,0
296.96,306.81,1584.94,20.58,53.48,0
301.11,311.16,1337.52,25.64,53.53,0
304.58,311.32,1484.41,26.64,53.56,0
298.88,309.04,1442.9,25.92,53.6,0
301.14,311.2,1487.91,24.41,53.65,0
298.07,307.03,1698.48,23.38,53.69,0
302.46,312.46,1375.43,29.88,53.72,0
299.04,310.84,1527.92,24.38,53.75,0
299.08,309.08,1486.45,23.84,53.8,0
296.16,303.8,1472.59,23.15,53.84,0
299.12,308.27,1223.46,29.4,53.89,0
300.32,308.07,1522.32,20.57,53.94,0
302.7,313.16,1357.66,27.79,53.98,0
297.59,307.83,1466.27,24.98,54.04,0
301.9,313.77,1336.88,28.26,54.07,0
299.25,310.8,1541.48,22.57,54.12,0
299.36,307.08,1298.5,26.67,54.17,0
298.04,305.86,1571.93,25.45,54.22,0
296.53,303.19,1484.97,22.9,54.27,0
297.5,308.48,1574.89,24.6,54.33,0
303.17,311.78,1584.52,26.8,54.39,0
297.54,307.75,1423.12,28.48,54.44,0
299.04,309.95,1531.89,23.85,54.46,0
302.12,311.25,1417.62,26.25,54.51,0
295.68,306.26,1411.07,27.99,54.54,0
300.79,311.9,1372.5,24.72,54.58,0
298.88,304.92,1563.04,22.07,54.64,0
300.27,309.46,1368.57,26.04,54.71,0
301.63,309.9,1644.06,23.28,54.76,0
299.59,309.18,1429.24,27.78,54.8,0
299.5,307.67,1396.69,26.41,54.85,0
301.35,311.71,1630.28,25.42,54.9,0
301.17,311.43,1449.27,30.3,54.94,0
298.45,310.39,1492.71,24.43,54.99,0
299.52,309.76,1225.37,31.0,55.03,0
297.21,307.98,1641.6,22.52,55.07,0
302.48,315.0,1671.6,20.62,55.12,0
297.47,307.31,1633.13,21.89,55.17,0
300.27,310.91,1669.52,23.55,55.22,0
303.39,313.43,1632.66,24.48,55.28,0
301.51,310.03,1482.01,22.3,55.33,0
299.32,308.02,1500.99,24.83,55.37,0
298.44,310.24,1482.74,26.53,55.44,0
298.65,306.52,1372.95,26.41,55.49,0
301.75,312.37,1531.42,26.14,55.55,0
300.59,309.58,1569.5,22.09,55.6,0
299.91,309.46,1593.18,23.51,55.65,0
305.13,314.55,1349.07,24.06,55.7,0
298.26,308.93,1707.73,22.91,55.74,0
298.95,306.73,1451.61,25.78,55.8,0
299.18,310.13,1535.39,20.84,55.85,0
300.37,307.68,1526.81,20.31,55.9,0
300.55,309.97,1404.21,22.29,55.95,0
299.39,308.62,1500.08,23.96,56.0,0
301.41,313.17,1557.42,22.07,56.06,0
301.01,309.94,1367.06,28.67,56.11,0
299.33,309.2,1533.85,24.88,56.16,0
295.02,305.57,1388.54,26.07,56.21,0
301.51,308.68,1307.55,27.07,56.25,0
298.02,310.18,1493.52,25.6,56.3,0
298.6,305.95,1634.82,25.01,56.35,0
299.61,309.5,1560.2,25.02,56.4,0
297.42,308.74,1534.73,23.3,56.44,0
298.27,307.72,1328.82,24.37,56.49,0
300.0,308.68,1465.15,24.07,56.54,0
299.16,308.83,1505.29,21.54,56.59,0
300.48,313.87,1590.49,24.77,56.65,0
298.12,308.43,1531.43,24.57,56.7,0
299.36,308.27,1486.91,27.85,56.74,0
297.7,306.77,1474.45,27.4,56.78,0
299.25,305.25,1435.03,26.99,56.84,0
300.39,310.75,1412.54,25.03,56.89,0
299.33,310.02,1570.86,27.87,56.93,0
296.95,305.58,1423.46,25.35,56.99,0
299.44,310.53,1444.99,30.76,57.03,0
300.12,308.65,1516.09,25.13,57.08,0
302.09,312.12,1599.86,24.68,57.12,0
299.74,310.33,1515.89,24.63,57.16,0
299.0,309.95,1324.3,28.07,57.23,0
297.49,306.49,1556.75,22.43,57.28,0
303.81,313.74,1429.58,25.42,57.34,0
297.93,309.75,1644.84,27.35,57.39,0
297.57,308.58,1347.3,27.7,57.42,0
299.53,310.69,1481.94,25.2,57.47,0
296.19,305.66,1649.34,25.6,57.51,0
301.98,311.23,1542.39,25.38,57.57,0
300.2,313.59,1629.85,23.41,57.61,0
300.81,310.11,1686.9,26.31,57.67,0
297.88,309.45,1438.13,24.9,57.72,0
298.82,311.38,1522.35,22.12,57.77,0
301.56,314.02,1413.89,25.59,57.82,0
301.65,312.08,1521.76,24.7,57.85,0
305.52,313.2,1519.42,27.04,57.9,0
302.05,314.11,1562.59,27.87,57.95,0
296.07,307.91,1561.76,24.07,58.0,0
300.04,308.11,1563.83,24.82,58.05,0
299.14,310.06,1508.65,23.09,58.11,0
302.06,309.24,1419.1,25.88,58.15,0
299.69,310.43,1492.96,23.6,58.22,0
300.85,313.02,1456.39,27.83,58.29,0
299.24,307.14,1435.78,26.22,58.31,0
301.1,310.92,1472.42,27.11,58.36,0
302.8,313.48,1740.83,18.77,58.41,0
298.66,309.18,1469.49,28.54,58.45,0
295.81,304.79,1435.57,25.45,58.5,0
297.82,310.67,1432.97,29.36,58.56,0
303.01,316.06,1579.27,24.93,58.6,0
300.33,312.83,1384.49,23.96,58.64,0
299.3,308.01,1561.97,26.6,58.7,0
297.96,306.91,1478.37,27.1,58.77,0
301.99,312.8,1511.49,26.47,58.81,0
300.47,311.59,1391.98,26.25,58.85,0
299.67,311.47,1591.41,23.38,58.91,0
298.81,307.99,1495.75,26.04,58.95,0
299.58,308.59,1617.38,25.04,58.99,0
299.25,310.53,1493.52,28.34,59.05,0
301.04,308.48,1579.02,20.75,59.09,0
302.44,313.86,1474.23,25.58,59.15,0
295.98,307.61,1449.22,25.38,59.2,0
296.99,306.83,1499.9,25.78,59.24,0
299.7,310.69,1593.21,23.37,59.29,0
300.05,311.09,1577.79,27.19,59.33,0
296.79,306.28,1667.6,25.66,59.39,0
298.65,306.9,1520.95,27.13,59.44,0
299.09,310.33,1586.78,26.72,59.48,0
299.01,310.15,1420.63,24.48,59.55,0
298.96,307.07,1571.81,28.09,59.61,0
299.72,307.37,1493.12,25.84,59.67,0
301.66,310.46,1612.18,27.57,59.71,0
301.37,311.63,1309.22,23.23,59.76,0
301.08,312.0,1530.37,24.3,59.81,0
300.44,309.6,1608.62,25.4,59.85,0
298.46,306.37,1676.15,24.52,59.9,0
298.92,310.08,1624.49,22.13,59.94,0
301.28,312.1,1407.51,29.66,59.97,0
300.12,307.96,1440.12,26.99,60.01,0
301.49,313.88,1568.57,21.53,60.05,0
300.42,307.73,1485.76,24.8,60.09,0
