Air_Temperature,Process_Temperature,Rotational_Speed,Torque,Tool_wear,Operation
300.68,310.83,1059.2,26.98,30.48,1
300.29,310.08,1321.59,25.6,30.52,0
298.09,309.87,926.65,26.19,30.55,1
301.29,312.83,1578.93,23.37,30.61,0
300.4,308.53,1717.52,29.41,30.66,1
300.02,309.46,818.05,29.95,30.71,1
298.87,306.36,1451.86,27.49,30.76,1
301.71,310.21,1267.65,28.08,30.8,1
302.49,315.14,1517.76,26.51,30.85,0
300.78,313.37,1283.04,26.1,30.89,0
301.79,311.69,1349.68,26.74,30.93,0
302.65,312.59,1615.7,25.48,30.97,0
303.18,314.03,1300.5,24.89,31.02,0
300.45,309.6,1711.91,26.19,31.08,0
299.57,307.39,1506.81,23.35,31.13,1
299.17,309.48,1420.03,25.22,31.18,0
300.03,311.86,1043.78,28.82,31.23,1
301.1,311.32,1145.45,30.22,31.27,1
301.88,311.25,1471.8,24.58,31.32,0
299.15,309.98,1403.5,22.57,31.36,0
300.3,311.64,1951.89,19.75,31.42,1
298.01,308.54,1191.65,30.02,31.48,1
302.53,312.73,1043.16,29.14,31.53,1
299.22,309.42,1015.4,29.67,31.56,1
300.72,311.65,793.45,36.85,31.6,1
298.56,306.94,2487.44,16.89,31.67,1
299.4,308.7,1665.79,22.29,31.72,0
298.63,305.08,1768.92,23.13,31.76,1
303.41,314.53,1202.79,30.44,31.82,0
300.72,309.56,1842.93,24.41,31.87,1
299.67,309.62,1670.95,24.4,31.92,0
298.1,309.86,1238.15,28.4,31.96,0
298.78,306.46,1098.94,28.66,32.02,1
301.14,306.84,1195.65,30.0,32.07,1
303.33,312.24,1467.78,23.29,32.12,0
297.14,306.14,1962.9,22.98,32.19,1
298.17,311.04,1183.11,30.24,32.23,1
299.65,309.81,1854.25,20.78,32.29,1
298.74,307.04,1229.22,28.57,32.33,1
296.68,306.83,1183.71,31.42,32.39,1
300.04,311.47,1346.43,24.91,32.45,0
301.5,311.93,1756.41,20.82,32.49,0
296.85,307.7,1216.9,25.58,32.53,0
300.42,309.91,1672.64,25.92,32.6,0
301.93,313.46,1624.79,25.43,32.64,0
301.96,314.4,1639.03,26.46,32.7,0
299.16,310.31,1027.41,28.37,32.74,1
304.61,315.35,893.64,31.23,32.78,1
301.11,307.98,1532.67,22.12,32.82,1
298.38,310.51,1509.15,22.63,32.89,0
301.97,313.54,1738.61,20.6,32.94,0
297.75,307.55,1530.21,19.77,32.99,0
301.79,311.32,1991.4,21.29,33.04,1
297.48,307.58,1409.45,27.28,33.1,0
301.58,312.38,1525.71,27.69,33.15,0
298.83,309.2,1799.98,22.74,33.19,0
302.26,313.53,1607.42,22.17,33.24,0
301.48,309.34,1467.61,24.38,33.28,1
300.89,310.13,1345.66,28.7,33.33,0
300.12,310.81,1784.71,19.41,33.38,0
302.17,311.97,955.46,31.5,33.42,1
296.39,308.54,570.69,36.68,33.47,1
300.87,312.68,1296.87,27.95,33.54,0
300.83,311.0,1281.28,30.29,33.59,0
301.12,313.69,1349.48,26.85,33.63,0
301.65,311.21,1685.03,25.63,33.67,0
307.4,318.05,1790.87,26.2,33.71,1
300.23,311.03,1627.86,22.55,33.75,0
301.61,311.75,1531.21,26.78,33.78,0
300.3,311.47,1521.67,26.56,33.85,0
303.15,313.42,1822.19,21.76,33.9,1
295.96,306.12,1432.72,25.42,33.95,0
303.4,314.06,1412.8,28.15,34.02,0
298.63,308.74,938.14,28.44,34.06,1
295.48,306.87,1455.44,25.16,34.09,0
297.84,308.89,1382.43,28.22,34.14,0
299.65,311.21,1258.2,26.49,34.19,0
300.39,307.3,978.75,28.51,34.25,1
299.91,311.48,1691.84,21.48,34.3,0
301.63,312.34,1422.49,26.06,34.35,0
299.93,308.05,1563.97,26.48,34.4,1
299.87,308.92,1149.01,27.06,34.45,1
295.71,306.11,836.54,31.04,34.5,1
300.97,310.96,1033.06,27.78,34.54,1
302.02,311.23,1382.01,29.74,34.59,0
299.16,310.58,1320.61,24.12,34.64,0
296.25,306.29,2103.0,18.39,34.69,1
297.33,310.4,1280.9,28.14,34.73,0
303.35,312.98,1278.08,28.55,34.78,0
298.79,308.29,1332.32,29.08,34.83,0
298.67,309.28,1241.5,26.69,34.87,0
298.36,310.64,1416.16,27.64,34.92,0
301.36,311.66,1374.56,26.27,34.96,0
298.82,309.21,1526.08,22.2,35.02,0
298.26,306.94,1120.17,30.48,35.07,1
296.99,306.31,1186.52,28.08,35.12,1
299.78,310.79,1347.63,24.75,35.16,0
302.0,313.86,877.67,33.76,35.2,1
299.7,310.56,1467.03,26.54,35.25,0
301.76,312.1,2045.14,19.84,35.31,1
300.35,307.87,1195.17,29.05,35.36,1
300.3,310.76,1325.5,27.57,35.43,0
300.36,308.9,1385.55,27.93,35.49,1
300.07,310.98,2086.73,22.02,35.54,1
302.05,309.85,1782.04,21.05,35.6,1
300.98,313.84,1456.18,25.45,35.66,0
298.84,311.4,1790.42,23.49,35.7,0
300.26,307.74,1811.04,22.71,35.74,1
299.85,310.07,1311.84,28.24,35.79,0
300.97,312.7,1423.72,26.23,35.83,0
300.36,311.44,1561.28,24.65,35.89,0
300.83,312.69,2095.68,19.36,35.95,1
297.05,307.69,1641.06,23.75,36.01,0
300.76,311.14,1270.32,26.06,36.07,0
302.63,312.88,2096.42,17.51,36.13,1
297.3,308.62,1127.77,33.62,36.19,1
303.2,312.49,1288.2,24.45,36.23,0
300.59,310.45,986.65,30.87,36.28,1
299.58,310.18,1469.62,27.31,36.31,0
296.39,303.86,1677.8,26.18,36.38,1
302.18,311.43,1739.97,22.64,36.43,0
298.06,308.4,1247.33,28.29,36.48,0
298.98,306.4,1512.82,26.59,36.52,1
301.09,310.44,2036.7,19.64,36.56,1
297.95,309.55,1510.57,23.82,36.6,0
298.03,310.96,1573.59,25.76,36.65,0
297.7,306.53,1485.74,26.66,36.7,0
299.78,309.18,1063.91,29.32,36.78,1
301.18,311.96,1715.33,18.45,36.84,0
300.81,310.26,1390.91,28.18,36.9,0
300.81,311.04,1004.58,30.2,36.94,1
299.31,307.66,1848.18,21.57,36.97,1
300.28,310.78,2178.02,19.87,37.01,1
298.62,310.42,1847.68,18.96,37.06,1
304.0,314.16,1275.18,27.25,37.11,0
300.39,310.22,1163.54,27.04,37.13,1
296.09,304.51,1097.8,24.62,37.17,1
297.86,306.29,1325.93,25.62,37.22,1
303.2,314.24,1371.05,27.58,37.27,0
297.27,307.19,1514.75,23.02,37.33,0
299.12,309.05,903.71,29.1,37.38,1
300.81,312.2,1417.29,25.16,37.44,0
297.81,307.11,1231.19,25.37,37.5,0
302.13,312.25,862.41,31.45,37.56,1
303.36,310.83,1182.0,28.03,37.6,1
298.35,305.53,1240.1,29.82,37.65,1
302.26,312.98,1477.39,24.66,37.72,0
298.22,309.52,1444.26,30.09,37.76,0
298.0,307.5,1513.44,28.41,37.81,0
300.49,310.96,2095.66,21.97,37.86,1
300.48,309.87,996.6,32.04,37.92,1
298.81,308.14,1389.15,24.26,37.96,0
301.68,314.45,1240.17,28.91,38.0,0
297.06,304.45,1328.19,29.19,38.06,1
298.29,309.08,1028.42,27.58,38.12,1
297.84,309.53,530.52,33.23,38.18,1
301.52,313.58,1787.86,19.62,38.23,0
301.61,310.22,1580.93,25.46,38.28,0
301.33,311.11,1466.59,26.27,38.35,0
297.41,306.87,1662.39,25.47,38.4,0
300.27,309.12,1495.71,28.15,38.44,0
300.92,310.62,1196.19,28.89,38.47,1
296.77,306.18,840.88,31.77,38.51,1
298.36,309.09,1046.25,28.28,38.56,1
301.29,312.93,1480.01,27.01,38.61,0
301.41,311.04,1594.63,22.98,38.65,0
300.51,311.15,1415.76,27.91,38.69,0
301.08,312.49,1694.24,20.13,38.73,0
300.65,309.58,1228.97,28.87,38.79,0
300.3,310.96,1121.94,28.06,38.84,1
299.78,309.22,855.51,31.73,38.88,1
298.26,309.58,1987.92,17.36,38.92,1
299.51,307.47,1780.38,20.56,38.96,1
299.19,310.63,1646.98,21.11,39.0,0
304.64,314.24,1513.59,25.92,39.02,0
300.52,309.44,2098.3,19.47,39.08,1
299.98,310.19,867.03,33.65,39.13,1
299.54,309.16,1442.68,22.03,39.19,0
299.77,307.77,1106.24,30.84,39.24,1
299.46,309.15,1777.64,22.64,39.3,0
301.09,310.5,1069.49,30.36,39.35,1
299.94,310.97,1604.75,19.15,39.4,0
301.62,311.55,1186.81,25.11,39.47,1
298.61,310.62,1199.35,28.78,39.52,1
300.7,307.09,1286.1,28.29,39.57,1
301.75,314.68,1387.18,25.38,39.61,0
297.69,308.99,1774.84,19.52,39.67,0
300.34,310.28,1305.27,25.11,39.71,0
300.49,310.95,1877.84,23.79,39.78,1
299.33,309.12,1695.58,25.77,39.84,0
299.03,309.15,948.06,28.95,39.89,1
296.29,305.48,1214.04,27.89,39.94,0
302.3,313.05,1288.03,28.14,39.96,0
298.13,304.86,1454.69,24.87,39.99,1
297.52,309.77,1654.88,20.85,40.04,0
301.32,311.58,1679.6,24.81,40.09,0
296.34,306.53,1753.13,24.13,40.15,0
301.93,312.5,1277.46,29.72,40.21,0
300.87,308.97,962.49,26.42,40.28,1
301.2,309.04,1480.01,24.62,40.34,1
299.67,310.24,1145.84,26.24,40.4,1
297.57,307.98,1380.8,27.5,40.45,0
296.22,308.98,1854.83,19.45,40.53,1
302.91,312.08,1386.53,23.89,40.57,0
299.06,308.55,1144.18,30.25,40.62,1
298.97,309.02,1336.91,29.34,40.66,0
303.16,311.84,820.12,33.48,40.72,1
298.74,307.78,1305.38,24.6,40.78,0
299.52,309.3,1386.33,27.83,40.82,0
299.53,312.26,1279.98,25.61,40.89,0
299.73,308.83,1219.87,25.04,40.93,0
297.92,308.83,882.28,28.69,40.98,1
298.88,309.03,1392.31,23.92,41.04,0
302.57,313.81,1330.23,24.9,41.09,0
301.52,308.94,1214.91,29.4,41.15,1
294.05,301.5,1149.14,30.94,41.2,1
296.08,307.25,1849.32,18.64,41.26,1
300.67,313.85,1123.05,28.81,41.31,1
299.77,309.56,1036.84,28.76,41.35,1
299.25,309.74,1888.59,19.8,41.41,1
302.09,312.31,1572.24,21.4,41.46,0
296.43,305.92,1230.69,28.7,41.51,0
302.4,312.61,1581.87,21.51,41.56,0
300.26,309.18,894.93,31.35,41.6,1
301.1,311.71,2194.37,15.81,41.64,1
300.51,311.99,1641.93,24.54,41.7,0
301.69,310.81,1899.32,20.67,41.76,1
299.5,307.81,1377.93,26.59,41.81,1
298.92,311.24,2024.02,19.17,41.87,1
301.56,310.28,2051.85,18.07,41.9,1
300.35,309.85,934.22,28.87,41.92,1
297.49,307.33,2006.96,19.02,41.99,1
302.7,314.17,1244.03,28.57,42.04,0
302.42,312.98,1581.06,25.63,42.11,0
302.88,310.34,1183.63,30.15,42.16,1
300.16,311.34,1438.14,26.16,42.22,0
300.7,311.22,1838.6,20.15,42.27,1
299.24,310.16,1571.7,26.1,42.33,0
298.05,306.08,1125.93,25.63,42.36,1
300.13,309.36,1335.26,27.23,42.42,0
300.35,307.25,1709.28,24.47,42.45,1
298.67,310.68,1921.33,19.72,42.49,1
303.66,316.6,1075.24,25.57,42.56,1
296.77,308.38,1651.15,22.19,42.6,0
298.37,306.96,1417.21,25.13,42.66,1
298.66,307.27,1521.27,25.59,42.71,0
302.58,313.27,2115.21,17.77,42.75,1
299.49,309.18,1642.96,22.52,42.8,0
299.35,306.72,1520.74,22.57,42.85,1
298.23,307.74,1598.24,22.27,42.89,0
298.47,308.7,1075.93,26.84,42.94,1
297.39,306.22,1159.69,25.93,43.0,1
302.03,311.58,1567.91,26.06,43.04,0
301.22,310.86,1102.66,28.48,43.1,1
301.98,312.84,1899.34,22.72,43.17,1
298.68,307.6,1861.4,18.15,43.21,1
305.02,314.92,787.13,30.1,43.27,1
298.04,307.27,1620.4,25.54,43.32,0
295.89,307.08,1979.62,18.44,43.38,1
299.42,307.28,1192.54,28.95,43.43,1
300.27,309.88,1393.63,29.14,43.49,0
301.51,311.25,1555.73,25.28,43.55,0
297.97,306.82,1236.8,28.75,43.59,0
301.18,313.26,1241.18,24.32,43.65,0
303.42,314.98,1783.65,20.33,43.71,0
298.3,307.31,1583.97,27.58,43.76,0
298.52,308.06,1258.72,30.69,43.83,0
296.59,308.67,1292.8,24.53,43.88,0
300.48,311.07,1290.47,23.8,43.93,0
301.71,312.01,1465.88,24.38,43.97,0
301.53,312.73,1476.08,24.5,44.02,0
301.67,314.84,1090.34,29.08,44.08,1
302.83,313.7,1448.59,24.89,44.14,0
300.25,309.03,1402.98,28.6,44.19,0
301.91,310.96,1420.07,23.91,44.22,0
298.1,308.98,1246.12,29.75,44.27,0
298.42,310.03,1146.46,25.93,44.33,1
300.48,311.65,1134.62,30.28,44.38,1
298.36,308.9,2027.07,17.6,44.42,1
301.14,314.72,1490.52,27.26,44.48,0
302.75,313.66,1597.08,23.09,44.55,0
300.81,311.76,1709.84,22.99,44.6,0
298.53,308.79,963.36,29.24,44.65,1
298.5,310.55,1161.49,27.39,44.69,1
302.73,313.69,1964.69,18.25,44.75,1
298.4,307.5,1556.65,23.99,44.81,0
300.18,310.0,1513.98,26.24,44.85,0
299.48,309.41,1395.1,26.15,44.9,0
300.11,307.75,1588.19,24.02,44.94,1
302.19,310.83,1620.8,24.42,45.0,0
298.92,311.36,1460.77,26.52,45.04,0
297.18,308.31,975.45,32.33,45.09,1
302.9,313.24,1530.07,23.42,45.12,0
300.45,310.32,1148.36,27.09,45.16,1
301.45,311.1,1334.69,26.27,45.22,0
299.96,308.84,1588.22,23.77,45.27,0
301.56,311.62,1336.8,24.91,45.31,0
302.53,310.02,1117.08,29.15,45.36,1
302.73,313.28,1855.44,20.94,45.41,1
299.45,308.1,1253.25,26.59,45.47,0
299.3,307.49,2078.87,18.68,45.51,1
300.79,312.34,1347.72,26.92,45.56,0
300.41,308.97,1266.25,30.31,45.61,1
301.13,310.07,1085.19,29.5,45.66,1
298.58,306.68,1641.21,21.77,45.71,1
295.35,304.3,1444.05,25.36,45.76,0
300.9,311.62,1055.72,30.29,45.8,1
301.56,311.67,1523.26,24.65,45.87,0
301.29,312.62,1152.25,30.69,45.91,1
303.32,313.69,1811.7,20.36,45.98,1
301.7,309.36,1356.57,26.38,46.03,1
299.22,309.23,1959.44,21.63,46.07,1
301.97,309.81,1604.61,25.44,46.12,1
299.83,310.79,1300.55,27.45,46.17,0
302.51,314.85,1356.71,26.37,46.21,0
300.48,307.51,1585.79,20.65,46.26,1
300.91,310.08,1324.54,24.77,46.3,0
300.46,308.11,1806.04,22.08,46.34,1
300.11,311.05,1581.74,29.47,46.41,0
297.01,307.86,932.04,32.57,46.46,1
300.12,311.43,1500.57,28.09,46.53,0
295.45,303.18,1352.6,25.07,46.56,1
301.0,311.82,1278.84,24.5,46.62,0
301.98,311.63,1492.54,25.5,46.68,0
304.1,315.26,1283.57,26.59,46.73,0
300.75,309.69,1452.28,26.45,46.78,0
298.57,305.94,1740.56,24.94,46.84,1
296.82,306.2,1286.47,27.27,46.89,0
303.9,314.52,1263.81,29.76,46.94,0
297.15,304.69,1963.92,20.78,46.98,1
301.79,313.14,1464.95,21.66,47.02,0
295.39,303.71,1284.44,26.04,47.08,1
299.9,309.3,1643.03,25.38,47.12,0
301.37,310.48,785.33,29.74,47.16,1
300.65,308.46,1341.18,24.76,47.21,1
299.92,311.4,1241.02,28.0,47.25,0
298.35,307.25,1835.87,20.79,47.29,1
298.19,306.37,1268.01,26.38,47.33,1
302.02,310.23,1170.69,28.77,47.38,1
300.87,309.32,1256.06,29.12,47.43,1
299.68,311.5,1254.64,28.53,47.48,0
300.41,308.94,1419.83,25.73,47.51,1
298.15,308.83,1405.5,25.33,47.56,0
302.04,310.14,1365.18,29.06,47.62,1
302.52,311.44,1445.6,25.76,47.67,0
298.44,308.2,1270.79,29.19,47.71,0
300.2,309.63,1537.89,29.8,47.76,0
302.1,310.62,1296.44,26.24,47.81,1
298.72,307.35,1187.13,31.76,47.85,1
304.07,312.47,1788.16,22.67,47.89,1
303.02,310.31,1557.28,24.47,47.92,1
299.44,308.97,1007.85,28.84,47.98,1
301.96,311.88,1125.06,27.25,48.02,1
303.32,313.24,1524.27,24.7,48.05,0
297.51,307.94,1506.04,21.76,48.11,0
301.24,310.48,1400.37,22.78,48.16,0
299.71,307.69,1819.69,21.3,48.2,1
299.57,307.78,1705.39,17.62,48.22,1
301.42,311.02,1607.72,23.0,48.27,0
299.05,309.07,1091.08,29.87,48.31,1
297.2,306.17,1022.71,32.38,48.35,1
297.16,307.43,1119.34,26.85,48.41,1
299.96,308.84,1490.39,29.26,48.46,0
301.26,311.62,1423.57,25.46,48.51,0
299.95,308.9,1536.47,22.52,48.56,0
299.69,307.24,854.59,36.5,48.61,1
299.94,309.3,945.94,30.31,48.65,1
302.58,311.35,1027.08,29.89,48.7,1
301.06,309.87,740.22,32.1,48.75,1
298.51,307.22,1228.16,29.15,48.78,0
299.42,308.33,1433.73,25.28,48.84,0
302.41,310.37,1684.56,23.44,48.9,1
298.84,308.71,1047.02,29.01,48.94,1
299.21,309.84,953.67,32.08,48.99,1
299.95,308.59,1312.1,24.51,49.04,0
297.87,305.23,1253.81,23.8,49.09,1
301.8,309.4,1192.14,28.16,49.14,1
295.62,306.38,1495.2,23.9,49.17,0
302.9,315.2,1338.23,30.72,49.23,0
299.13,307.54,1608.18,22.14,49.28,1
297.49,304.27,1622.92,26.56,49.33,1
300.56,308.56,1033.62,32.16,49.4,1
296.58,306.77,1322.9,25.83,49.45,0
301.07,310.65,1939.02,22.04,49.5,1
301.55,312.3,1221.27,28.09,49.53,0
298.85,308.07,1664.14,21.33,49.57,0
299.22,307.64,1410.02,25.64,49.62,1
301.9,310.97,1614.92,23.15,49.68,0
298.66,308.77,1115.39,30.78,49.73,1
300.05,309.7,1247.55,27.82,49.8,0
300.7,311.22,1446.21,26.72,49.85,0
303.12,314.1,1549.33,21.61,49.9,0
298.99,310.44,1310.23,28.67,49.94,0
300.07,309.52,1322.91,24.5,49.99,0
302.26,311.0,612.28,32.78,50.03,1
294.89,308.08,1388.33,24.42,50.07,0
299.46,308.53,1402.5,24.89,50.11,0
296.18,306.04,1215.21,26.74,50.16,0
296.32,306.45,1461.73,24.42,50.19,0
303.91,314.87,953.7,31.63,50.24,1
300.42,310.93,1248.66,25.73,50.29,0
302.97,312.73,1579.32,24.25,50.34,0
299.52,306.59,1498.94,22.2,50.39,1
301.08,311.45,1233.37,26.49,50.45,0
299.14,310.26,975.96,30.09,50.51,1
298.91,307.27,1389.25,24.97,50.56,1
299.85,310.58,1669.54,22.61,50.62,0
300.26,311.42,1623.31,21.42,50.66,0
303.07,313.97,1354.39,25.3,50.71,0
299.61,308.63,1307.26,28.49,50.76,0
300.76,312.47,1662.18,26.85,50.8,0
299.49,311.42,1085.06,26.31,50.84,1
300.29,310.29,1624.96,19.74,50.89,0
297.38,305.25,1279.27,27.41,50.95,1
302.18,312.34,1261.05,26.87,50.98,0
298.96,310.03,1218.35,29.34,51.03,0
300.08,309.5,1596.45,26.2,51.1,0
299.57,311.81,1439.61,27.09,51.12,0
301.97,307.15,1415.41,28.84,51.17,1
301.04,311.35,1279.99,29.3,51.2,0
300.03,311.22,1505.28,28.85,51.25,0
300.35,310.67,549.46,36.61,51.3,1
300.69,310.38,1228.86,28.35,51.34,0
301.51,312.77,1851.27,20.48,51.4,1
301.01,311.33,1012.66,35.62,51.42,1
302.57,312.61,1145.51,27.37,51.46,1
303.24,312.12,1659.85,17.81,51.5,0
301.23,308.54,662.67,31.77,51.56,1
297.35,305.43,1229.61,27.21,51.6,1
303.5,312.18,1509.78,23.04,51.64,0
304.3,318.74,1306.07,28.32,51.7,1
299.27,310.72,1554.79,25.6,51.75,0
299.17,308.54,744.09,32.83,51.81,1
295.88,304.79,1314.62,26.72,51.86,0
301.56,311.71,1427.34,22.77,51.92,0
297.98,308.34,1254.82,26.06,51.98,0
303.66,313.13,1593.28,23.91,52.04,0
295.05,305.44,1122.82,27.82,52.07,1
300.14,311.47,1560.56,24.88,52.11,0
301.35,311.62,1724.37,22.28,52.14,0
299.2,309.72,1220.93,28.67,52.19,0
298.41,306.94,1844.06,20.71,52.25,1
300.5,309.66,1497.33,26.72,52.3,0
298.94,310.31,1400.67,28.83,52.36,0
299.31,311.59,2054.94,19.97,52.42,1
299.92,311.1,1494.76,26.9,52.46,0
298.89,308.25,1463.88,27.54,52.51,0
299.54,307.14,1058.77,28.31,52.56,1
301.57,313.04,1799.65,22.11,52.63,0
299.22,309.13,1081.38,27.63,52.68,1
300.33,314.1,878.45,29.84,52.72,1
298.49,306.69,1667.99,20.66,52.76,1
301.83,312.65,1972.62,21.78,52.8,1
297.43,306.4,1236.79,27.09,52.85,0
301.91,313.12,1361.3,26.89,52.88,0
293.95,302.37,1408.98,26.61,52.93,1
298.18,305.22,1157.59,28.75,52.98,1
296.82,307.4,960.14,26.66,53.02,1
302.03,312.55,1204.79,28.6,53.06,0
300.54,309.5,1396.79,26.98,53.13,0
297.38,304.81,1407.01,22.3,53.18,1
298.85,307.75,1710.74,24.0,53.23,0
302.67,313.01,1213.31,26.13,53.26,0
299.87,308.6,1008.23,30.29,53.33,1
301.1,310.01,1376.5,28.18,53.38,0
296.96,305.27,971.81,30.19,53.44,1
296.96,306.81,1654.81,19.88,53.48,0
301.11,311.16,912.56,29.89,53.53,1
304.58,311.32,1353.24,27.95,53.56,1
298.88,309.04,1228.71,28.06,53.6,0
301.14,311.2,1363.73,25.65,53.65,0
298.07,307.03,1995.45,20.41,53.69,1
302.46,312.46,1026.3,33.37,53.72,1
299.04,310.84,1483.76,24.82,53.75,0
299.08,309.08,1359.34,25.11,53.8,0
296.16,303.8,1317.77,24.7,53.84,1
299.12,308.27,570.38,35.93,53.89,1
300.32,308.07,1466.97,21.13,53.94,1
302.7,313.16,972.98,31.63,53.98,1
297.59,307.83,1298.81,26.66,54.04,0
301.9,313.77,910.65,32.52,54.07,1
299.25,310.8,1524.44,22.74,54.12,0
299.36,307.08,795.51,31.7,54.17,1
298.04,305.86,1615.79,25.01,54.22,1
296.53,303.19,1354.9,24.2,54.27,1
297.5,308.48,1624.68,24.1,54.33,0
303.17,311.78,1653.55,26.11,54.39,0
297.54,307.75,1169.37,31.02,54.44,1
299.04,309.95,1495.67,24.21,54.46,0
302.12,311.25,1152.87,28.9,54.51,1
295.68,306.26,1133.2,30.77,54.54,1
300.79,311.9,1017.49,28.27,54.58,1
298.88,304.92,1589.12,21.81,54.64,1
300.27,309.46,1005.7,29.67,54.71,1
301.63,309.9,1832.19,21.4,54.76,1
299.59,309.18,1187.71,30.19,54.8,1
299.5,307.67,1090.07,29.48,54.85,1
301.35,311.71,1790.83,23.82,54.9,0
301.17,311.43,1247.8,32.32,54.94,0
298.45,310.39,1378.13,25.58,54.99,0
299.52,309.76,576.1,37.5,55.03,1
297.21,307.98,1824.8,20.69,55.07,1
302.48,315.0,1914.79,18.19,55.12,1
297.47,307.31,1799.38,20.23,55.17,0
300.27,310.91,1908.56,21.16,55.22,1
303.39,313.43,1797.98,22.83,55.28,0
301.51,310.03,1346.02,23.66,55.33,1
299.32,308.02,1402.98,25.81,55.37,0
298.44,310.24,1348.21,27.88,55.44,0
298.65,306.52,1018.86,29.95,55.49,1
301.75,312.37,1494.26,26.52,55.55,0
300.59,309.58,1608.49,21.7,55.6,0
299.91,309.46,1679.55,22.65,55.65,0
305.13,314.55,947.2,28.08,55.7,1
298.26,308.93,2023.2,19.75,55.74,1
298.95,306.73,1254.82,27.75,55.8,1
299.18,310.13,1506.17,21.13,55.85,0
300.37,307.68,1480.44,20.78,55.9,1
300.55,309.97,1112.64,25.2,55.95,1
299.39,308.62,1400.23,24.96,56.0,0
301.41,313.17,1572.26,21.92,56.06,0
301.01,309.94,1001.19,32.32,56.11,1
299.33,309.2,1501.55,25.2,56.16,0
295.02,305.57,1065.61,29.3,56.21,1
301.51,308.68,822.64,31.92,56.25,1
298.02,310.18,1380.55,26.73,56.3,0
298.6,305.95,1804.46,23.31,56.35,1
299.61,309.5,1580.61,24.82,56.4,0
297.42,308.74,1504.2,23.61,56.44,0
298.27,307.72,886.47,28.79,56.49,1
300.0,308.68,1295.45,25.76,56.54,0
299.16,308.83,1415.87,22.44,56.59,0
300.48,313.87,1671.47,23.96,56.65,0
298.12,308.43,1494.3,24.94,56.7,0
299.36,308.27,1360.73,29.11,56.74,0
297.7,306.77,1323.35,28.91,56.78,0
299.25,305.25,1205.09,29.29,56.84,1
300.39,310.75,1137.62,27.78,56.89,1
299.33,310.02,1612.57,27.46,56.93,0
296.95,305.58,1170.37,27.88,56.99,1
299.44,310.53,1234.97,32.87,57.03,0
300.12,308.65,1448.28,25.8,57.08,1
302.09,312.12,1699.59,23.68,57.12,0
299.74,310.33,1447.66,25.31,57.16,0
299.0,309.95,872.91,32.58,57.23,1
297.49,306.49,1570.25,22.3,57.28,0
303.81,313.74,1188.73,27.83,57.34,1
297.93,309.75,1834.53,25.45,57.39,1
297.57,308.58,941.91,31.75,57.42,1
299.53,310.69,1345.81,26.56,57.47,0
296.19,305.66,1848.01,23.62,57.51,1
301.98,311.23,1527.17,25.53,57.57,0
300.2,313.59,1789.55,21.81,57.61,0
300.81,310.11,1960.69,23.57,57.67,1
297.88,309.45,1214.38,27.13,57.72,0
298.82,311.38,1467.04,22.68,57.77,0
301.56,314.02,1141.68,28.31,57.82,1
301.65,312.08,1465.27,25.26,57.85,0
305.52,313.2,1458.26,27.65,57.9,1
302.05,314.11,1587.77,27.62,57.95,0
296.07,307.91,1585.29,23.84,58.0,0
300.04,308.11,1591.5,24.54,58.05,1
299.14,310.06,1425.96,23.92,58.11,0
302.06,309.24,1157.3,28.5,58.15,1
299.69,310.43,1378.87,24.74,58.22,0
300.85,313.02,1269.16,29.71,58.29,0
299.24,307.14,1207.34,28.5,58.31,1
301.1,310.92,1317.25,28.66,58.36,0
302.8,313.48,2122.5,14.95,58.41,1
298.66,309.18,1308.48,30.15,58.45,0
295.81,304.79,1206.72,27.74,58.5,0
297.82,310.67,1198.91,31.7,58.56,1
303.01,316.06,1637.82,24.34,58.6,0
300.33,312.83,1053.47,27.27,58.64,1
299.3,308.01,1585.92,26.36,58.7,0
297.96,306.91,1335.11,28.53,58.77,0
301.99,312.8,1434.47,27.24,58.81,0
300.47,311.59,1075.94,29.41,58.85,1
299.67,311.47,1674.22,22.55,58.91,0
298.81,307.99,1387.24,27.13,58.95,0
299.58,308.59,1752.13,23.7,58.99,0
299.25,310.53,1380.57,29.47,59.05,0
301.04,308.48,1637.06,20.17,59.09,1
302.44,313.86,1322.7,27.09,59.15,0
295.98,307.61,1247.66,27.39,59.2,0
296.99,306.83,1399.69,26.79,59.24,0
299.7,310.69,1679.64,22.5,59.29,0
300.05,311.09,1633.36,26.63,59.33,0
296.79,306.28,1902.81,23.3,59.39,1
298.65,306.9,1462.86,27.71,59.44,1
299.09,310.33,1660.35,25.98,59.48,0
299.01,310.15,1161.88,27.07,59.55,1
298.96,307.07,1615.42,27.65,59.61,1
299.72,307.37,1379.36,26.98,59.67,1
301.66,310.46,1736.55,26.33,59.71,0
301.37,311.63,827.65,28.04,59.76,1
301.08,312.0,1491.1,24.69,59.81,0
300.44,309.6,1725.86,24.22,59.85,0
298.46,306.37,1928.46,21.99,59.9,1
298.92,310.08,1773.46,20.64,59.94,0
